File,Stato,Totale feature,Feature invalide
Sicilia\F830_MUSSOMELI_ple.gml,Contiene geometrie invalide,32737,1
Sicilia\F845_NARO_ple.gml,Valido,45344,0
Sicilia\F848_NASO_ple.gml,Valido,25565,0
Sicilia\F890_NICOLOSI_ple.gml,Valido,13042,0
Sicilia\F892_NICOSIA_ple.gml,Valido,42706,0
Sicilia\F899_NISCEMI_ple.gml,Valido,43612,0
Sicilia\F900_NISSORIA_ple.gml,Valido,18849,0
Sicilia\F901_NIZZA DI SICILIA_ple.gml,Valido,5697,0
Sicilia\F943_NOTO_ple.gml,Contiene geometrie invalide,99571,2
Sicilia\F951_NOVARA DI SICILIA_ple.gml,Valido,18520,0
Sicilia\G036_OLIVERI_ple.gml,Valido,2840,0
Sicilia\G208_PACECO_ple.gml,Contiene geometrie invalide,20767,3
Sicilia\G209_PACE DEL MELA_ple.gml,Valido,13288,0
Sicilia\G211_PACHINO_ple.gml,Valido,27781,0
Sicilia\G234_PAGLIARA_ple.gml,Valido,12144,0
Sicilia\G253_PALAGONIA_ple.gml,Valido,25487,0
Sicilia\G263_PALAZZO ADRIANO_ple.gml,Valido,14973,0
Sicilia\G267_PALAZZOLO ACREIDE_ple.gml,Contiene geometrie invalide,19180,1
Sicilia\G273_PALERMO_ple.gml,Valido,134981,0
Sicilia\G282_PALMA DI MONTECHIARO_ple.gml,Contiene geometrie invalide,35317,2
Sicilia\G315_PANTELLERIA_ple.gml,Contiene geometrie invalide,46662,1
Sicilia\G319_VALDERICE_ple.gml,Valido,30433,0
Sicilia\G347_PARTANNA_ple.gml,Valido,37460,0
Sicilia\G348_PARTINICO_ple.gml,Contiene geometrie invalide,86265,1
Sicilia\G371_PATERNO`_ple.gml,Contiene geometrie invalide,44334,1
Sicilia\G377_PATTI_ple.gml,Valido,21952,0
Sicilia\G402_PEDARA_ple.gml,Valido,13998,0
Sicilia\G510_PETRALIA SOPRANA_ple.gml,Valido,24691,0
Sicilia\G511_PETRALIA SOTTANA_ple.gml,Contiene geometrie invalide,21736,2
Sicilia\G522_PETTINEO_ple.gml,Valido,8119,0
Sicilia\G543_PIANA DEGLI ALBANESI_ple.gml,Contiene geometrie invalide,13909,1
Sicilia\G580_PIAZZA ARMERINA_ple.gml,Valido,71378,0
Sicilia\G597_PIEDIMONTE ETNEO_ple.gml,Valido,13459,0
Sicilia\G624_PIETRAPERZIA_ple.gml,Contiene geometrie invalide,22353,2
Sicilia\G699_PIRAINO_ple.gml,Valido,21262,0
Sicilia\G767_POGGIOREALE_ple.gml,Contiene geometrie invalide,10010,1
Sicilia\G792_POLIZZI GENEROSA_ple.gml,Valido,20019,0
Sicilia\G797_POLLINA_ple.gml,Valido,14625,0
Sicilia\G953_POZZALLO_ple.gml,Valido,12211,0
Sicilia\H070_PRIZZI_ple.gml,Valido,31260,0
Sicilia\H148_RACALMUTO_ple.gml,Contiene geometrie invalide,26224,2
Sicilia\H151_RACCUIA_ple.gml,Valido,12511,0
Sicilia\H154_RADDUSA_ple.gml,Valido,3922,0
Sicilia\H159_RAFFADALI_ple.gml,Contiene geometrie invalide,21071,2
Sicilia\H163_RAGUSA_ple.gml,Contiene geometrie invalide,88207,2
Sicilia\H168_RAMACCA_ple.gml,Contiene geometrie invalide,29820,2
Sicilia\H175_RANDAZZO_ple.gml,Contiene geometrie invalide,26878,3
Sicilia\H194_RAVANUSA_ple.gml,Contiene geometrie invalide,19057,1
Sicilia\H205_REALMONTE_ple.gml,Valido,11946,0
Sicilia\H221_REGALBUTO_ple.gml,Contiene geometrie invalide,30826,2
Sicilia\H228_REITANO_ple.gml,Valido,6592,0
Sicilia\H245_RESUTTANO_ple.gml,Contiene geometrie invalide,9428,2
Sicilia\H269_RIBERA_ple.gml,Contiene geometrie invalide,34989,1
Sicilia\H281_RIESI_ple.gml,Contiene geometrie invalide,22049,1
Sicilia\H325_RIPOSTO_ple.gml,Valido,9349,0
Sicilia\H380_ROCCAVALDINA_ple.gml,Valido,6068,0
Sicilia\H405_ROCCAFIORITA_ple.gml,Valido,951,0
Sicilia\H418_ROCCALUMERA_ple.gml,Valido,9343,0
Sicilia\H422_ROCCAMENA_ple.gml,Valido,6785,0
Sicilia\H428_ROCCAPALUMBA_ple.gml,Valido,10070,0
Sicilia\H455_ROCCELLA VALDEMONE_ple.gml,Valido,7545,0
Sicilia\H479_RODI` MILICI_ple.gml,Contiene geometrie invalide,16339,1
Sicilia\H519_ROMETTA_ple.gml,Valido,25696,0
Sicilia\H574_ROSOLINI_ple.gml,Valido,20564,0
Sicilia\H688_SALAPARUTA_ple.gml,Contiene geometrie invalide,14062,1
Sicilia\H700_SALEMI_ple.gml,Contiene geometrie invalide,53603,3
Sicilia\H743_SAMBUCA DI SICILIA_ple.gml,Valido,20681,0
Sicilia\H778_SAN BIAGIO PLATANI_ple.gml,Contiene geometrie invalide,14139,1
Sicilia\H792_SAN CATALDO_ple.gml,Contiene geometrie invalide,22978,2
Sicilia\H797_SAN CIPIRELLO_ple.gml,Valido,9079,0
Sicilia\H805_SAN CONO_ple.gml,Valido,4605,0
Sicilia\H842_SAN FILIPPO DEL MELA_ple.gml,Valido,8388,0
Sicilia\H850_SAN FRATELLO_ple.gml,Valido,14034,0
Sicilia\H914_SAN GIOVANNI GEMINI_ple.gml,Valido,12323,0
Sicilia\H922_SAN GIOVANNI LA PUNTA_ple.gml,Valido,12596,0
Sicilia\H933_SAN GIUSEPPE IATO_ple.gml,Contiene geometrie invalide,14170,1
Sicilia\H940_SAN GREGORIO DI CATANIA_ple.gml,Valido,5058,0
Sicilia\H982_SAN MARCO D`ALUNZIO_ple.gml,Contiene geometrie invalide,11288,1
Sicilia\I028_SAN MAURO CASTELVERDE_ple.gml,Valido,22720,0
Sicilia\I035_SAN MICHELE DI GANZARIA_ple.gml,Valido,10341,0
Sicilia\I084_SAN PIER NICETO_ple.gml,Valido,19567,0
Sicilia\I086_SAN PIERO PATTI_ple.gml,Contiene geometrie invalide,22848,1
Sicilia\I098_SAN PIETRO CLARENZA_ple.gml,Valido,5502,0
Sicilia\I147_S SALVATORE DI FITALIA_ple.gml,Valido,10935,0
Sicilia\I169_S CATERINA VILLARMOSA_ple.gml,Contiene geometrie invalide,19151,1
Sicilia\I174_SANTA CRISTINA GELA_ple.gml,Contiene geometrie invalide,13596,1
Sicilia\I178_SANTA CROCE CAMERINA_ple.gml,Valido,18752,0
Sicilia\I184_SANTA DOMENICA VITTORIA_ple.gml,Valido,3909,0
Sicilia\I185_SANTA ELISABETTA_ple.gml,Valido,7950,0
Sicilia\I188_SANTA FLAVIA_ple.gml,Valido,14261,0
Sicilia\I199_SANT`AGATA DI MILITELLO_ple.gml,Valido,21301,0
Sicilia\I202_SANT`AGATA LI BATTIATI_ple.gml,Valido,3335,0
Sicilia\I215_SANT`ALESSIO SICULO_ple.gml,Contiene geometrie invalide,4210,1
Sicilia\I216_SANT`ALFIO_ple.gml,Valido,7865,0
Sicilia\I220_SANTA LUCIA DEL MELA_ple.gml,Valido,22987,0
Sicilia\I224_S MARGHERITA DI BELICE_ple.gml,Valido,22203,0
Sicilia\I240_SANTA MARIA DI LICODIA_ple.gml,Valido,16670,0
Sicilia\I254_SANTA MARINA SALINA_ple.gml,Valido,11430,0
Sicilia\I283_SANT`ANGELO DI BROLO_ple.gml,Valido,31908,0
Sicilia\I290_SANT`ANGELO MUXARO_ple.gml,Valido,10551,0
Sicilia\I291_SANTA NINFA_ple.gml,Valido,20333,0
Sicilia\I311_SANTA TERESA DI RIVA_ple.gml,Valido,11092,0
Sicilia\I314_SANTA VENERINA_ple.gml,Valido,14059,0
Sicilia\I328_SAN TEODORO_ple.gml,Valido,2782,0
Sicilia\I356_SANTO STEFANO QUISQUINA_ple.gml,Contiene geometrie invalide,14532,1
Sicilia\I370_S STEFANO DI CAMASTRA_ple.gml,Valido,9434,0
Sicilia\I407_SAN VITO LO CAPO_ple.gml,Valido,17290,0
Sicilia\I420_SAPONARA_ple.gml,Contiene geometrie invalide,15774,2
Sicilia\I477_SAVOCA_ple.gml,Valido,9012,0
Sicilia\I492_SCALETTA ZANCLEA_ple.gml,Valido,6098,0
Sicilia\I533_SCIACCA_ple.gml,Valido,54578,0
Sicilia\I534_SCIARA_ple.gml,Valido,8050,0
Sicilia\I535_SCICLI_ple.gml,Valido,48834,0
Sicilia\I538_SCILLATO_ple.gml,Valido,4506,0
Sicilia\I541_SCLAFANI BAGNI_ple.gml,Contiene geometrie invalide,10806,1
Sicilia\I548_SCORDIA_ple.gml,Valido,20851,0
Sicilia\I644_SERRADIFALCO_ple.gml,Contiene geometrie invalide,14330,2
Sicilia\I723_SICULIANA_ple.gml,Valido,10591,0
Sicilia\I747_SINAGRA_ple.gml,Valido,15900,0
Sicilia\I754_SIRACUSA_ple.gml,Contiene geometrie invalide,67324,2
Sicilia\I785_SOLARINO_ple.gml,Valido,8445,0
Sicilia\I824_SOMMATINO_ple.gml,Contiene geometrie invalide,12110,2
Sicilia\I864_SORTINO_ple.gml,Contiene geometrie invalide,20585,1
Sicilia\I881_SPADAFORA_ple.gml,Valido,11453,0
Sicilia\I891_SPERLINGA_ple.gml,Valido,9871,0
Sicilia\L016_SUTERA_ple.gml,Valido,10873,0
Sicilia\L042_TAORMINA_ple.gml,Valido,12242,0
Sicilia\L112_TERMINI IMERESE_ple.gml,Contiene geometrie invalide,47252,1
Sicilia\L131_TERRASINI_ple.gml,Valido,15387,0
Sicilia\L271_TORREGROTTA_ple.gml,Valido,5533,0
Sicilia\L282_TORRETTA_ple.gml,Valido,9854,0
Sicilia\L308_TORTORICI_ple.gml,Valido,37168,0
Sicilia\L317_TRABIA_ple.gml,Valido,17112,0
Sicilia\L331_TRAPANI_ple.gml,Contiene geometrie invalide,39296,1
Sicilia\L332_TRAPPETO_ple.gml,Valido,5911,0
Sicilia\L355_TRECASTAGNI_ple.gml,Valido,12338,0
Sicilia\L369_TREMESTIERI ETNEO_ple.gml,Valido,7288,0
Sicilia\L431_TRIPI_ple.gml,Valido,14318,0
Sicilia\L448_TROINA_ple.gml,Contiene geometrie invalide,18824,2
Sicilia\L478_TUSA_ple.gml,Valido,18654,0
Sicilia\L482_UCRIA_ple.gml,Valido,14899,0
Sicilia\L519_USTICA_ple.gml,Valido,5823,0
Sicilia\L561_VALDINA_ple.gml,Valido,3856,0
Sicilia\L583_VALGUARNERA CAROPEPE_ple.gml,Valido,8386,0
Sicilia\L603_VALLEDOLMO_ple.gml,Valido,10824,0
Sicilia\L609_VALLELUNGA PRATAMENO_ple.gml,Valido,11968,0
Sicilia\L658_VALVERDE_ple.gml,Valido,4910,0
Sicilia\L735_VENETICO_ple.gml,Valido,4808,0
Sicilia\L740_VENTIMIGLIA DI SICILIA_ple.gml,Valido,11421,0
Sicilia\L828_VIAGRANDE_ple.gml,Valido,8020,0
Sicilia\L837_VICARI_ple.gml,Valido,17068,0
Sicilia\L916_VILLABATE_ple.gml,Contiene geometrie invalide,8413,1
Sicilia\L944_VILLAFRANCA SICULA_ple.gml,Valido,7321,0
Sicilia\L950_VILLAFRANCA TIRRENA_ple.gml,Contiene geometrie invalide,13629,1
Sicilia\L951_VILLAFRATI_ple.gml,Valido,11154,0
Sicilia\L959_VILLALBA_ple.gml,Valido,7143,0
Sicilia\M011_VILLAROSA_ple.gml,Valido,12112,0
Sicilia\M081_VITA_ple.gml,Valido,5530,0
Sicilia\M088_VITTORIA_ple.gml,Valido,102388,0
Sicilia\M100_VIZZINI_ple.gml,Contiene geometrie invalide,21868,1
Sicilia\M139_ZAFFERANA ETNEA_ple.gml,Valido,18068,0
Sicilia\M210_TERME VIGLIATORE_ple.gml,Valido,13074,0
Sicilia\M211_ACQUEDOLCI_ple.gml,Valido,9315,0
Sicilia\M257_PORTOPALO DI CAPO PASSERO_ple.gml,Valido,7349,0
Sicilia\M268_BLUFI_ple.gml,Valido,7975,0
Sicilia\M271_MAZZARRONE_ple.gml,Valido,12975,0
Sicilia\M279_PRIOLO GARGALLO_ple.gml,Valido,12019,0
Sicilia\M281_PETROSINO_ple.gml,Valido,28782,0
Sicilia\M283_MANIACE_ple.gml,Valido,7869,0
Sicilia\M286_TORRENOVA_ple.gml,Valido,8079,0
Sicilia\M287_RAGALNA_ple.gml,Valido,14214,0
Sicilia\M432_MISILISCEMI_ple.gml,Valido,33191,0
Toscana\A006_ABBADIA SAN SALVATORE_ple.gml,Valido,13286,0
Toscana\A071_AGLIANA_ple.gml,Valido,12169,0
Toscana\A241_ALTOPASCIO_ple.gml,Valido,15975,0
Toscana\A291_ANGHIARI_ple.gml,Valido,22912,0
Toscana\A369_ARCIDOSSO_ple.gml,Valido,22085,0
Toscana\A390_AREZZO_ple.gml,Valido,111267,0
Toscana\A461_ASCIANO_ple.gml,Valido,18509,0
Toscana\A468_SINALUNGA_ple.gml,Valido,20151,0
Toscana\A496_AULLA_ple.gml,Valido,32877,0
Toscana\A541_BADIA TEDALDA_ple.gml,Contiene geometrie invalide,17556,1
Toscana\A560_BAGNI DI LUCCA_ple.gml,Contiene geometrie invalide,66899,2
Toscana\A561_MONTECATINI TERME_ple.gml,Valido,15826,0
Toscana\A562_SAN GIULIANO TERME_ple.gml,Contiene geometrie invalide,30924,1
Toscana\A564_BAGNO A RIPOLI_ple.gml,Valido,27421,0
Toscana\A576_BAGNONE_ple.gml,Contiene geometrie invalide,27978,1
Toscana\A632_BARBERINO DI MUGELLO_ple.gml,Valido,27273,0
Toscana\A657_BARGA_ple.gml,Valido,22846,0
Toscana\A851_BIBBIENA_ple.gml,Valido,18722,0
Toscana\A852_BIBBONA_ple.gml,Valido,7938,0
Toscana\A864_BIENTINA_ple.gml,Valido,8422,0
Toscana\B007_BORGO A MOZZANO_ple.gml,Contiene geometrie invalide,39234,3
Toscana\B036_BORGO SAN LORENZO_ple.gml,Valido,26134,0
Toscana\B243_BUCINE_ple.gml,Valido,23762,0
Toscana\B251_BUGGIANO_ple.gml,Valido,10093,0
Toscana\B269_BUONCONVENTO_ple.gml,Contiene geometrie invalide,5876,2
Toscana\B303_BUTI_ple.gml,Valido,7553,0
Toscana\B390_CALCI_ple.gml,Valido,8032,0
Toscana\B392_CALCINAIA_ple.gml,Valido,6501,0
Toscana\B406_CALENZANO_ple.gml,Valido,18311,0
Toscana\B455_CAMAIORE_ple.gml,Valido,69702,0
Toscana\B497_CAMPAGNATICO_ple.gml,Valido,11029,0
Toscana\B507_CAMPI BISENZIO_ple.gml,Valido,22947,0
Toscana\B509_CAMPIGLIA MARITTIMA_ple.gml,Valido,13233,0
Toscana\B553_CAMPO NELL`ELBA_ple.gml,Valido,29961,0
Toscana\B557_CAMPORGIANO_ple.gml,Valido,14145,0
Toscana\B626_CANTAGALLO_ple.gml,Valido,21406,0
Toscana\B646_CAPALBIO_ple.gml,Valido,13213,0
Toscana\B647_CAPANNOLI_ple.gml,Valido,8148,0
Toscana\B648_CAPANNORI_ple.gml,Valido,101881,0
Toscana\B669_CAPOLIVERI_ple.gml,Contiene geometrie invalide,12456,1
Toscana\B670_CAPOLONA_ple.gml,Valido,11315,0
Toscana\B684_CAPRAIA E LIMITE_ple.gml,Valido,7967,0
Toscana\B685_CAPRAIA ISOLA_ple.gml,Valido,1820,0
Toscana\B693_CAPRESE MICHELANGELO_ple.gml,Valido,14583,0
Toscana\B760_CAREGGINE_ple.gml,Valido,9934,0
Toscana\B794_CARMIGNANO_ple.gml,Valido,14575,0
Toscana\B832_CARRARA_ple.gml,Contiene geometrie invalide,58375,2
Toscana\B878_CASALE MARITTIMO_ple.gml,Valido,4021,0
Toscana\B950_CASCINA_ple.gml,Valido,32855,0
Toscana\B962_SCANDICCI_ple.gml,Valido,26926,0
Toscana\B979_CASOLA IN LUNIGIANA_ple.gml,Valido,16951,0
Toscana\B984_CASOLE D ELSA_ple.gml,Contiene geometrie invalide,12963,1
Toscana\C044_CASTAGNETO CARDUCCI_ple.gml,Valido,16058,0
Toscana\C085_CASTEL DEL PIANO_ple.gml,Valido,16296,0
Toscana\C101_CASTELFIORENTINO_ple.gml,Valido,20238,0
Toscana\C102_CASTEL FOCOGNANO_ple.gml,Contiene geometrie invalide,14114,1
Toscana\C113_CASTELFRANCO DI SOTTO_ple.gml,Valido,18785,0
Toscana\C147_CASTELL AZZARA_ple.gml,Valido,14636,0
Toscana\C172_CASTELLINA IN CHIANTI_ple.gml,Valido,11687,0
Toscana\C174_CASTELLINA MARITTIMA_ple.gml,Contiene geometrie invalide,6905,1
Toscana\C227_CASTELNUOVO BERARDENGA_ple.gml,Contiene geometrie invalide,21157,2
Toscana\C236_CASTELNUOVO GARFAGNANA_ple.gml,Valido,15296,0
Toscana\C244_CASTELNUOVO VAL DI CECINA_ple.gml,Valido,12838,0
Toscana\C263_CASTEL SAN NICCOLO_ple.gml,Valido,18746,0
Toscana\C303_CASTIGLIONE GARFAGNANA_ple.gml,Valido,11808,0
Toscana\C310_CASTIGLIONE D PESCAIA_ple.gml,Contiene geometrie invalide,21000,1
Toscana\C313_CASTIGLIONE D ORCIA_ple.gml,Valido,19931,0
Toscana\C318_CASTIGLION FIBOCCHI_ple.gml,Valido,3974,0
Toscana\C319_CASTIGLION FIORENTINO_ple.gml,Contiene geometrie invalide,28849,4
Toscana\C407_CAVRIGLIA_ple.gml,Valido,14427,0
Toscana\C415_CECINA_ple.gml,Valido,15931,0
Toscana\C529_CERRETO GUIDI_ple.gml,Contiene geometrie invalide,16202,1
Toscana\C540_CERTALDO_ple.gml,Valido,20096,0
Toscana\C587_CETONA_ple.gml,Valido,12110,0
Toscana\C608_CHIANCIANO TERME_ple.gml,Valido,8891,0
Toscana\C609_CHIANNI_ple.gml,Valido,9984,0
Toscana\C631_CHIESINA UZZANESE_ple.gml,Valido,4872,0
Toscana\C648_CHITIGNANO_ple.gml,Valido,3347,0
Toscana\C661_CHIUSDINO_ple.gml,Valido,11874,0
Toscana\C662_CHIUSI_ple.gml,Valido,12586,0
Toscana\C663_CHIUSI DELLA VERNA_ple.gml,Valido,14584,0
Toscana\C705_CINIGIANO_ple.gml,Contiene geometrie invalide,19148,5
Toscana\C774_CIVITELLA VALDICHIANA_ple.gml,Contiene geometrie invalide,21759,1
Toscana\C782_CIVITELLA PAGANICO_ple.gml,Contiene geometrie invalide,16532,1
Toscana\C847_COLLE DI VAL D ELSA_ple.gml,Valido,19639,0
Toscana\C869_COLLESALVETTI_ple.gml,Valido,19470,0
Toscana\C914_COMANO_ple.gml,Valido,13226,0
Toscana\C996_COREGLIA ANTELMINELLI_ple.gml,Valido,19168,0
Toscana\D077_CORTONA_ple.gml,Contiene geometrie invalide,64848,1
Toscana\D299_DICOMANO_ple.gml,Contiene geometrie invalide,11604,1
Toscana\D403_EMPOLI_ple.gml,Valido,40233,0
Toscana\D510_FAUGLIA_ple.gml,Valido,11704,0
Toscana\D575_FIESOLE_ple.gml,Valido,13675,0
Toscana\D590_FILATTIERA_ple.gml,Valido,18798,0
Toscana\D612_FIRENZE_ple.gml,Contiene geometrie invalide,110812,1
Toscana\D613_FIRENZUOLA_ple.gml,Contiene geometrie invalide,39978,2
Toscana\D629_FIVIZZANO_ple.gml,Valido,73942,0
Toscana\D649_FOIANO DELLA CHIANA_ple.gml,Valido,12727,0
Toscana\D656_FOLLONICA_ple.gml,Contiene geometrie invalide,12225,1
Toscana\D730_FORTE DE MARMI_ple.gml,Valido,11268,0
Toscana\D734_FOSCIANDORA_ple.gml,Valido,5043,0
Toscana\D735_FOSDINOVO_ple.gml,Valido,25766,0
Toscana\D815_FUCECCHIO_ple.gml,Valido,25645,0
Toscana\D858_GAIOLE IN CHIANTI_ple.gml,Valido,14973,0
Toscana\D874_GALLICANO_ple.gml,Valido,16650,0
Toscana\D895_GAMBASSI TERME_ple.gml,Valido,10744,0
Toscana\D948_GAVORRANO_ple.gml,Contiene geometrie invalide,19304,3
Toscana\E169_GREVE IN CHIANTI_ple.gml,Valido,31410,0
Toscana\E202_GROSSETO_ple.gml,Contiene geometrie invalide,49291,3
Toscana\E250_GUARDISTALLO_ple.gml,Valido,4333,0
Toscana\E291_IMPRUNETA_ple.gml,Valido,17089,0
Toscana\E348_ISOLA DEL GIGLIO_ple.gml,Valido,20721,0
Toscana\E413_LAIATICO_ple.gml,Valido,7748,0
Toscana\E432_LAMPORECCHIO_ple.gml,Valido,12503,0
Toscana\E451_LARCIANO_ple.gml,Valido,11510,0
Toscana\E466_LASTRA A SIGNA_ple.gml,Valido,19965,0
Toscana\E574_LICCIANA NARDI_ple.gml,Valido,23218,0
Toscana\E625_LIVORNO_ple.gml,Valido,36701,0
Toscana\E668_LONDA_ple.gml,Valido,9101,0
Toscana\E680_PORTO AZZURRO_ple.gml,Valido,5794,0
Toscana\E693_LORO CIUFFENNA_ple.gml,Contiene geometrie invalide,23238,1
Toscana\E715_LUCCA_ple.gml,Contiene geometrie invalide,122387,2
Toscana\E718_LUCIGNANO_ple.gml,Valido,9757,0
Toscana\E810_MAGLIANO IN TOSCANA_ple.gml,Valido,14463,0
Toscana\E875_MANCIANO_ple.gml,Contiene geometrie invalide,37260,1
Toscana\E930_MARCIANA_ple.gml,Contiene geometrie invalide,33832,1
Toscana\E931_MARCIANA MARINA_ple.gml,Valido,5631,0
Toscana\E933_MARCIANO DELLA CHIANA_ple.gml,Valido,5050,0
Toscana\E960_MARLIANA_ple.gml,Contiene geometrie invalide,22445,2
Toscana\E971_MARRADI_ple.gml,Valido,18306,0
Toscana\F023_MASSA_ple.gml,Contiene geometrie invalide,77251,3
Toscana\F025_MASSA E COZZILE_ple.gml,Valido,8504,0
Toscana\F032_MASSA MARITTIMA_ple.gml,Valido,21773,0
Toscana\F035_MASSAROSA_ple.gml,Valido,38059,0
Toscana\F225_MINUCCIANO_ple.gml,Valido,23573,0
Toscana\F283_MOLAZZANA_ple.gml,Valido,9334,0
Toscana\F384_MONSUMMANO TERME_ple.gml,Valido,17867,0
Toscana\F398_MONTAIONE_ple.gml,Valido,13539,0
Toscana\F410_MONTALE_ple.gml,Valido,12641,0
Toscana\F437_MONTE ARGENTARIO_ple.gml,Valido,26817,0
Toscana\F452_MONTECARLO_ple.gml,Valido,7855,0
Toscana\F458_MONTECATINI VAL DI CECINA_ple.gml,Valido,14131,0
Toscana\F551_MONTELUPO FIORENTINO_ple.gml,Valido,11116,0
Toscana\F565_MONTEMIGNAIO_ple.gml,Valido,6299,0
Toscana\F572_MONTEMURLO_ple.gml,Valido,14039,0
Toscana\F592_MONTEPULCIANO_ple.gml,Contiene geometrie invalide,27832,2
Toscana\F594_MONTERCHI_ple.gml,Valido,8090,0
Toscana\F598_MONTERIGGIONI_ple.gml,Contiene geometrie invalide,14586,1
Toscana\F605_MONTERONI D ARBIA_ple.gml,Valido,10949,0
Toscana\F612_MONTEROTONDO MARITTIMO_ple.gml,Valido,6489,0
Toscana\F628_MONTE SAN SAVINO_ple.gml,Valido,18578,0
Toscana\F640_MONTESCUDAIO_ple.gml,Valido,5299,0
Toscana\F648_MONTESPERTOLI_ple.gml,Contiene geometrie invalide,24173,1
Toscana\F656_MONTEVARCHI_ple.gml,Contiene geometrie invalide,21807,3
Toscana\F661_MONTEVERDI MARITTIMO_ple.gml,Valido,7763,0
Toscana\F676_MONTICIANO_ple.gml,Valido,11948,0
Toscana\F677_MONTIERI_ple.gml,Contiene geometrie invalide,14497,1
Toscana\F679_MONTIGNOSO_ple.gml,Contiene geometrie invalide,15946,1
Toscana\F686_MONTOPOLI IN VAL D`ARNO_ple.gml,Valido,11504,0
Toscana\F802_MULAZZO_ple.gml,Valido,31385,0
Toscana\F815_MURLO_ple.gml,Valido,11296,0
Toscana\G088_ORBETELLO_ple.gml,Contiene geometrie invalide,20176,3
Toscana\G090_ORCIANO PISANO_ple.gml,Valido,2319,0
Toscana\G139_ORTIGNANO RAGGIOLO_ple.gml,Valido,7773,0
Toscana\G254_PALAIA_ple.gml,Valido,13861,0
Toscana\G270_PALAZZUOLO SUL SENIO_ple.gml,Valido,12044,0
Toscana\G395_PECCIOLI_ple.gml,Contiene geometrie invalide,15558,1
Toscana\G420_PELAGO_ple.gml,Contiene geometrie invalide,12927,2
Toscana\G480_PESCAGLIA_ple.gml,Valido,34502,0
Toscana\G491_PESCIA_ple.gml,Contiene geometrie invalide,47766,3
Toscana\G547_PIANCASTAGNAIO_ple.gml,Valido,12650,0
Toscana\G582_PIAZZA AL SERCHIO_ple.gml,Valido,12687,0
Toscana\G602_PIENZA_ple.gml,Valido,10432,0
Toscana\G628_PIETRASANTA_ple.gml,Valido,39145,0
Toscana\G636_PIEVE A NIEVOLE_ple.gml,Valido,8860,0
Toscana\G648_PIEVE FOSCIANA_ple.gml,Valido,7093,0
Toscana\G653_PIEVE SANTO STEFANO_ple.gml,Valido,18563,0
Toscana\G687_PIOMBINO_ple.gml,Valido,22627,0
Toscana\G702_PISA_ple.gml,Valido,40690,0
Toscana\G713_PISTOIA_ple.gml,Contiene geometrie invalide,114415,2
Toscana\G716_PITIGLIANO_ple.gml,Valido,22126,0
Toscana\G746_PODENZANA_ple.gml,Valido,12051,0
Toscana\G752_POGGIBONSI_ple.gml,Valido,17178,0
Toscana\G754_POGGIO A CAIANO_ple.gml,Valido,4485,0
Toscana\G804_POMARANCE_ple.gml,Valido,21558,0
Toscana\G822_PONSACCO_ple.gml,Valido,9889,0
Toscana\G825_PONTASSIEVE_ple.gml,Valido,23431,0
Toscana\G833_PONTE BUGGIANESE_ple.gml,Valido,9914,0
Toscana\G843_PONTEDERA_ple.gml,Valido,18577,0
Toscana\G870_PONTREMOLI_ple.gml,Valido,84795,0
Toscana\G879_POPPI_ple.gml,Valido,18890,0
Toscana\G882_PORCARI_ple.gml,Valido,10880,0
Toscana\G912_PORTOFERRAIO_ple.gml,Contiene geometrie invalide,17906,1
Toscana\G999_PRATO_ple.gml,Contiene geometrie invalide,75019,2
Toscana\H109_QUARRATA_ple.gml,Contiene geometrie invalide,26451,1
Toscana\H153_RADDA IN CHIANTI_ple.gml,Valido,10092,0
Toscana\H156_RADICOFANI_ple.gml,Valido,10615,0
Toscana\H157_RADICONDOLI_ple.gml,Valido,9888,0
Toscana\H185_RAPOLANO TERME_ple.gml,Valido,9907,0
Toscana\H222_REGGELLO_ple.gml,Valido,30163,0
Toscana\H286_RIGNANO SULL ARNO_ple.gml,Contiene geometrie invalide,12669,2
Toscana\H319_RIPARBELLA_ple.gml,Valido,8647,0
Toscana\H417_ROCCALBEGNA_ple.gml,Valido,16664,0
Toscana\H449_ROCCASTRADA_ple.gml,Valido,32949,0
Toscana\H570_ROSIGNANO MARITTIMO_ple.gml,Contiene geometrie invalide,37708,1
Toscana\H635_RUFINA_ple.gml,Valido,9690,0
Toscana\H744_SAMBUCA PISTOIESE_ple.gml,Contiene geometrie invalide,30969,1
Toscana\H790_SAN CASCIANO DEI BAGNI_ple.gml,Contiene geometrie invalide,11001,3
Toscana\H791_SAN CASCIANO VAL PESA_ple.gml,Valido,26484,0
Toscana\H875_SAN GIMIGNANO_ple.gml,Contiene geometrie invalide,20911,1
Toscana\H901_SAN GIOVANNI VALDARNO_ple.gml,Valido,10674,0
Toscana\H937_SAN GODENZO_ple.gml,Valido,10195,0
Toscana\I046_SAN MINIATO_ple.gml,Valido,35180,0
Toscana\I135_SAN QUIRICO D ORCIA_ple.gml,Contiene geometrie invalide,5017,1
Toscana\I142_SAN ROMANO GARFAGNANA_ple.gml,Valido,11771,0
Toscana\I155_SAN SEPOLCRO_ple.gml,Valido,23252,0
Toscana\I177_SANTA CROCE SULL`ARNO_ple.gml,Valido,10592,0
Toscana\I187_SANTA FIORA_ple.gml,Valido,16094,0
Toscana\I217_SANTA LUCE_ple.gml,Valido,6569,0
Toscana\I232_SANTA MARIA A MONTE_ple.gml,Valido,15669,0
